Class 0,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8
0.71237,0.00016127912,0.0051861713,0.28122795,0.001039601,4.2673378e-07,9.521382e-06,4.1117037e-06,1.1342155e-06
0.39938846,0.0025814476,0.11542413,0.4563534,0.026151694,7.118261e-06,5.418653e-05,2.8689245e-05,1.0906639e-05
0.26469114,0.00027692446,0.004642739,0.72811,0.0022500344,1.1274336e-06,1.7302655e-05,8.575751e-06,2.1225055e-06
0.17713445,0.00033648626,0.0008847512,0.8206052,0.0010148445,7.8760206e-07,1.482888e-05,7.0384563e-06,1.5505262e-06
0.23022667,0.006073279,0.013777154,0.7451651,0.004684414,3.1965799e-06,4.3397577e-05,2.1052007e-05,5.747411e-06
0.20945673,0.0038907714,0.0052474397,0.7805342,0.0008316785,1.318283e-06,2.3927647e-05,1.0827402e-05,3.2187993e-06
0.5460128,0.00016500364,0.0003627054,0.40358853,0.049823083,1.4796855e-06,2.708866e-05,1.7021763e-05,2.3703194e-06
0.44004852,0.0014462055,0.006035513,0.54915833,0.003265368,2.1237447e-06,2.683233e-05,1.3453339e-05,3.55644e-06
0.95190656,0.000481785,0.0032513281,0.03761849,0.0067295628,2.2505743e-07,8.586952e-06,2.9488249e-06,4.9551494e-07
0.15751174,0.00020884484,0.0006205204,0.84140605,0.00024052388,2.0672148e-07,8.714657e-06,2.8643901e-06,5.292716e-07
0.38127375,0.0030748793,0.003608999,0.6111044,0.0009139083,6.2491824e-07,1.5088161e-05,6.7344004e-06,1.5617467e-06
0.3609079,0.018333707,0.0077314726,0.6107469,0.0021879124,3.6798829e-06,5.3264597e-05,2.761534e-05,7.477544e-06
0.81451756,0.0009899337,0.0023882568,0.1700811,0.011978148,1.6168254e-06,2.8156004e-05,1.2559427e-05,2.8608574e-06
0.6081244,0.0057135047,0.017082933,0.34208718,0.02684696,9.4221505e-06,7.300492e-05,4.716209e-05,1.5425108e-05
0.5357205,0.0034813553,0.003354868,0.43716416,0.020163637,5.7009174e-06,6.4573775e-05,3.5999754e-05,9.265547e-06
0.5181262,0.009658827,0.005408586,0.44940785,0.017261745,6.8054937e-06,7.593283e-05,4.3589338e-05,1.0396257e-05
0.39527598,0.0041182553,0.0025688042,0.5864578,0.011529994,1.978253e-06,2.8856673e-05,1.5025427e-05,3.3780607e-06
0.96572554,0.00020211426,7.8616766e-05,0.03247628,0.0015120511,9.5915034e-08,3.4211596e-06,1.4832091e-06,2.1317216e-07
0.10975738,0.00015522254,9.303903e-05,0.8896544,0.00032844633,1.8363745e-07,8.087939e-06,2.8500854e-06,4.214775e-07
0.5562731,0.000113025526,0.0013454942,0.44128716,0.0009667148,3.1450412e-07,9.642306e-06,3.8220765e-06,7.5257054e-07
0.37954867,0.0050046416,0.026717678,0.5799465,0.008670131,4.2177094e-06,7.18767e-05,3.0368059e-05,5.905831e-06
0.4119187,0.00629244,0.28338125,0.2828481,0.01546968,4.714015e-06,5.01728e-05,2.623028e-05,8.6634245e-06
0.5538636,0.0017294773,0.0018017013,0.43189543,0.010650731,2.0550851e-06,3.316629e-05,2.009848e-05,3.7980412e-06
0.65157104,0.0003389834,0.00014514056,0.00031715704,0.34762272,2.3494299e-07,2.8063016e-06,1.3619175e-06,5.016923e-07
0.5305928,0.0010350454,0.0016034147,0.03982059,0.4269175,7.4932467e-07,2.0133959e-05,7.4735244e-06,2.2511222e-06
0.766268,0.0018467735,0.0013823736,0.00083000533,0.22966336,3.74801e-07,5.8561463e-06,2.4166836e-06,1.0062004e-06
0.6529673,1.9556928e-05,3.6921756e-05,0.00012217242,0.3468538,4.987601e-09,2.647665e-07,8.080854e-08,1.8420112e-08
0.7087407,0.014868056,0.0057621473,0.003530898,0.26702514,6.374907e-06,3.7513888e-05,1.8726749e-05,1.0538548e-05
0.47614107,0.00011364155,0.00051499717,0.0005319665,0.5226946,9.837271e-08,2.4567582e-06,8.562895e-07,3.470912e-07
0.48383304,6.6485427e-07,5.696481e-06,1.1693348e-05,0.51614887,2.3470725e-10,2.1944848e-08,6.4169376e-09,1.3359125e-09
0.69129086,0.00026337666,0.00034813548,0.008567065,0.29952312,1.99984e-07,4.4638086e-06,2.2531915e-06,5.635063e-07
0.7722257,0.018694099,0.004521628,0.003597936,0.20089127,5.5469372e-06,3.7179925e-05,1.7295548e-05,9.371537e-06
0.6061811,0.0004116103,0.0014655648,0.0050762687,0.38685343,4.3044602e-07,6.899107e-06,3.3631613e-06,1.2944433e-06
0.91669136,2.9766681e-05,1.02961685e-05,3.6739915e-05,0.083231606,4.6547535e-09,2.3566321e-07,6.832756e-08,1.6946936e-08
0.6497018,9.0842186e-05,0.00011148,0.00024003617,0.349855,1.245667e-08,6.827118e-07,1.7665816e-07,3.9713814e-08
0.5126644,4.4794335e-05,0.00019437908,0.0004797118,0.48661464,4.31501e-08,1.3707797e-06,4.6998665e-07,1.6873611e-07
0.9160704,0.00083301635,0.014811616,0.0131047815,0.055153713,1.290215e-06,1.5250754e-05,7.5337325e-06,2.2793736e-06
0.05132443,0.00010596201,0.000871998,0.00017116322,0.947524,1.040374e-07,1.4725066e-06,6.341609e-07,2.3243665e-07
0.85132736,1.960532e-05,0.00020356671,0.0002111807,0.14823721,1.6930048e-08,7.2373746e-07,2.03694e-07,6.068425e-08
0.65157104,0.0003389834,0.00014514056,0.00031715704,0.34762272,2.3494299e-07,2.8063016e-06,1.3619175e-06,5.016923e-07
0.9117515,0.0001075304,8.422027e-05,1.41115115e-05,0.0880423,4.4052e-09,2.5584515e-07,6.3460085e-08,1.4987604e-08
0.5791999,0.00033081675,0.00026112123,0.00059046474,0.41961205,2.3779539e-07,3.3534673e-06,1.4871529e-06,5.631734e-07
0.2452185,5.0119806e-06,6.9805533e-06,1.3087232e-06,0.75476813,3.0564312e-10,2.7037219e-08,5.5152425e-09,1.6968057e-09
0.47853354,3.3572494e-06,1.1392228e-05,4.4045213e-05,0.5214074,1.9542967e-09,1.2148898e-07,3.5344318e-08,7.7139e-09
0.32010695,4.0753403e-05,9.395384e-05,0.00023419321,0.6795231,3.271121e-08,6.2243646e-07,3.244153e-07,7.617241e-08
0.8840193,0.0013932539,0.00018654708,0.0012325625,0.113161646,1.9511195e-07,4.3377177e-06,1.6316561e-06,5.657436e-07
0.20055331,5.651077e-05,0.0030453994,0.000978399,0.7953626,1.4087061e-07,2.3010296e-06,1.0991148e-06,3.240279e-07
0.5349276,0.0024492112,0.17768084,0.035757873,0.24912103,4.68047e-06,3.254267e-05,1.9729603e-05,6.5342756e-06
0.2941192,0.0013028162,0.061131224,0.009951053,0.6334384,3.750756e-06,3.076032e-05,1.6600485e-05,6.1872493e-06
0.83394456,1.0543126e-05,2.8679146e-05,3.52131e-05,0.16598085,3.7888834e-09,1.9244592e-07,6.0086265e-08,1.48566315e-08
0.6178784,0.056125727,0.021372385,0.08356578,0.22078782,2.0039017e-05,0.00013891315,7.3319534e-05,3.7712627e-05
0.14859489,0.7892282,0.008490562,0.016092582,0.037421707,1.2666378e-05,9.08111e-05,4.90336e-05,1.9543058e-05
0.17449807,7.719735e-05,3.6256486e-05,3.5179084e-05,0.8253525,1.879381e-08,4.6175e-07,1.5519228e-07,5.7971437e-08
0.33065867,9.171658e-05,6.616822e-05,0.0002294403,0.66895294,2.8588445e-08,8.267061e-07,2.623332e-07,8.1654925e-08
0.19273415,0.000943037,0.0005699718,0.0018250798,0.80391604,5.180541e-07,6.976477e-06,2.978635e-06,1.3095992e-06
0.7431972,0.00011245715,0.0009824288,0.0036955306,0.25200164,3.182128e-07,6.539926e-06,3.206647e-06,6.5903356e-07
0.8692436,0.00016530303,0.00024539017,0.012841614,0.11749632,1.3119822e-07,5.2564515e-06,1.8518217e-06,3.7445963e-07
0.6772574,2.8479424e-05,0.0010026445,0.28905356,0.032649327,1.4275736e-07,5.5120076e-06,2.5169713e-06,4.4248068e-07
0.6349206,0.0017915599,0.003902734,0.04658264,0.31273985,4.7024328e-06,3.0356052e-05,2.1105898e-05,6.4374567e-06
0.61065876,0.00025262882,0.02745639,0.0038799176,0.3577393,4.6546972e-07,7.729472e-06,3.7175748e-06,1.1489316e-06
0.341886,0.0015580954,0.005458812,0.0029548176,0.6481236,4.950533e-07,1.2458185e-05,4.4003814e-06,1.360926e-06
0.05449596,0.00032579058,0.93137574,0.0045640324,0.009225281,5.345141e-07,7.4498216e-06,3.6209083e-06,1.480391e-06
0.046994798,0.0055927876,0.854869,0.002328107,0.09019175,1.2594335e-06,1.2122215e-05,7.881744e-06,2.3592952e-06
0.746663,2.5540643e-05,0.0001680131,0.18240389,0.07072984,1.1542068e-07,6.4078895e-06,2.8567617e-06,3.2526805e-07
0.34818125,0.00029383402,0.47275227,0.0926481,0.08606957,2.0405537e-06,3.2753273e-05,1.5820317e-05,4.356001e-06
0.917574,0.00012143307,0.0022923374,0.04096071,0.039020516,1.2163381e-06,1.6397405e-05,1.0285178e-05,3.119797e-06
0.9052459,6.0083203e-05,0.015257774,0.012072621,0.0673516,3.0275905e-07,7.2163366e-06,3.505546e-06,8.440627e-07
0.50805455,0.00042764694,0.00023345134,0.011009906,0.48025894,6.528807e-07,7.948128e-06,5.6315694e-06,1.1872534e-06
0.33316648,0.040775158,0.41104567,0.06985925,0.14501329,1.3524359e-05,6.501655e-05,4.726362e-05,1.4398185e-05
0.61021966,0.00053064775,0.0010550132,0.0324454,0.35573182,7.619529e-07,8.981447e-06,6.323433e-06,1.3543516e-06
0.8961984,0.00012427598,0.004153344,0.004790661,0.09471977,6.210685e-07,7.4674463e-06,4.0159343e-06,1.39784e-06
0.93410164,4.479838e-05,0.00074076717,0.0029883012,0.062121175,8.1760874e-08,2.1994815e-06,9.044156e-07,1.9863981e-07
0.5513487,0.00030777723,0.05658067,0.28196338,0.10973942,2.0041603e-06,3.5927373e-05,1.7385806e-05,4.758085e-06
0.79334307,0.00068175804,0.0001970709,0.00068481325,0.2050886,1.3412594e-07,2.8587338e-06,1.4041146e-06,2.8983777e-07
0.96916157,0.00019494838,9.150066e-05,0.0049158433,0.025631057,1.2441022e-07,3.5474802e-06,1.193282e-06,2.99419e-07
0.74661684,0.00016355299,0.027798189,0.0017271354,0.22368641,2.3952796e-07,4.798964e-06,2.2455833e-06,6.26431e-07
0.68792886,5.2936317e-05,0.0015332963,0.0077288104,0.30275178,1.014245e-07,2.6281298e-06,1.2897225e-06,2.8350416e-07
0.81949437,2.65594e-05,0.0005527218,0.027490955,0.15242848,1.398768e-07,4.305948e-06,2.1695298e-06,3.9600874e-07
0.86908245,0.011467977,0.0006331509,0.02986768,0.088908695,7.7963267e-07,2.7282598e-05,9.737832e-06,2.1407996e-06
0.89041466,0.003099749,0.0110127935,0.01706665,0.07837117,1.5004617e-06,1.9744755e-05,1.05973295e-05,3.0696326e-06
0.49356908,0.0004268204,0.08314115,0.05166626,0.371149,2.4890965e-06,2.4090356e-05,1.5658201e-05,5.4482507e-06
0.592088,0.00069358776,0.01700391,0.016514767,0.3736656,1.8975563e-06,1.6023547e-05,1.225453e-05,3.8438548e-06
0.21612583,0.0016798804,0.0050231186,0.7077129,0.069373645,2.8565275e-06,4.748922e-05,2.6940972e-05,7.3823817e-06
0.8662425,0.00045581147,0.0109642185,0.051088743,0.07119824,2.3530365e-06,2.8137394e-05,1.5880749e-05,4.1261173e-06
0.49523002,0.0013608893,0.07762681,0.19998547,0.22570989,2.7537358e-06,4.6086257e-05,3.09572e-05,7.1901322e-06
0.98146975,1.2458841e-05,7.730771e-05,0.00090235245,0.017537065,2.5499272e-08,6.926633e-07,3.3151696e-07,5.9873514e-08
0.88465196,1.4063511e-05,7.3876596e-05,0.025121445,0.090136014,3.763312e-08,1.8797308e-06,6.8322527e-07,1.146125e-07
0.6309688,0.00085360947,2.2086902e-05,0.000140192,0.368014,2.4917577e-08,8.515742e-07,2.6820004e-07,7.162823e-08
0.72591627,0.0009398153,0.011791591,0.14928491,0.11201303,2.8358277e-06,3.075347e-05,1.5759038e-05,5.106793e-06
0.7089113,0.00020458655,0.0017451617,0.23886502,0.05023693,9.09931e-07,2.2790708e-05,1.0952593e-05,2.1841229e-06
0.38956892,0.0015226257,0.013584735,0.549498,0.04574689,4.0950868e-06,4.1837462e-05,2.5090545e-05,7.674672e-06
0.54541063,0.00061231205,0.015775975,0.015859216,0.42230588,1.6770501e-06,1.9182666e-05,1.1989961e-05,3.1316126e-06
0.9520313,3.1243526e-05,7.029847e-05,0.0011142618,0.04675166,1.2652046e-08,9.409037e-07,3.1081643e-07,3.5926536e-08
0.9380445,0.00021804695,0.0020352975,0.017915484,0.041776992,3.8867637e-07,4.947082e-06,3.6844142e-06,7.832072e-07
0.58916825,3.4049676e-06,6.2967556e-05,0.0019969747,0.40876788,4.5285495e-09,4.2257244e-07,1.5619086e-07,1.8253953e-08
0.40352896,3.4739558e-05,5.7700297e-05,0.0044415416,0.59193593,1.173018e-08,7.985165e-07,3.2707732e-07,4.0007276e-08
0.53183883,0.0014375864,0.0033239054,0.018134898,0.4452442,4.5462343e-07,1.2729824e-05,6.1086344e-06,1.2367332e-06
0.640858,1.5718444e-05,0.00014788075,0.27738857,0.08158257,6.187088e-08,4.874058e-06,2.0608616e-06,1.9613681e-07
0.16249396,2.6909816e-05,0.0011563573,0.8065293,0.029781532,1.4220494e-07,8.468033e-06,2.7752283e-06,5.422661e-07
0.8650031,0.00016377939,0.022607926,0.07684981,0.035315253,2.3380553e-06,3.392761e-05,1.7936454e-05,5.9903036e-06
0.93493116,2.362677e-05,0.00037914808,0.0011796593,0.063483946,5.5253672e-08,1.5020773e-06,7.7163116e-07,1.7715438e-07
0.82670355,0.00019617258,0.00086086825,0.024721107,0.14750049,3.8371508e-07,1.0856655e-05,5.4479337e-06,1.1728721e-06
0.8490146,3.1680152e-05,0.0027004047,0.119440734,0.028798405,1.4914835e-07,1.0649631e-05,2.915209e-06,5.38935e-07
0.91526514,3.3002972e-05,0.00048256593,0.011975266,0.072237074,1.5318722e-07,4.383412e-06,2.1007984e-06,4.3417552e-07
0.4884141,0.0011684609,0.010216587,0.01509299,0.48508105,5.7750293e-07,1.8567936e-05,5.9369736e-06,1.7565264e-06
0.016102921,4.148653e-05,0.9762926,0.0009225347,0.006637007,1.2158866e-07,2.058832e-06,8.7244877e-07,3.8011845e-07
0.73914486,0.0001796431,0.008959284,0.005117339,0.2465873,4.1683927e-07,6.597325e-06,3.4171285e-06,1.0332458e-06
0.77545875,7.082833e-05,0.0009852187,0.19654398,0.026927197,3.046001e-07,8.602815e-06,4.384955e-06,8.327005e-07
0.6839954,0.0006841983,0.00046099976,0.24167064,0.07315328,1.371466e-06,1.9767924e-05,1.1834253e-05,2.5217903e-06
0.83948654,3.7971648e-05,0.00038196993,0.1212155,0.038868666,2.039024e-07,5.669812e-06,3.037287e-06,5.481842e-07
0.75870407,1.6900358e-05,7.212287e-05,0.17079611,0.07040567,5.326861e-08,3.4048537e-06,1.416917e-06,1.592166e-07
0.91067904,0.0003383357,0.004889251,0.034440387,0.049630214,4.5847304e-07,1.52048715e-05,5.710479e-06,1.2778747e-06
0.87355584,4.5531313e-05,0.0005544877,0.027136339,0.09870228,1.0521845e-07,3.6416243e-06,1.4928958e-06,2.8484914e-07
0.89472413,5.7408843e-06,3.243982e-05,0.051783536,0.05345148,1.728673e-08,1.7703205e-06,5.949634e-07,6.010253e-08
0.9142068,4.391405e-05,0.0015353654,0.015061081,0.06914296,2.5926542e-07,5.6304084e-06,3.3614388e-06,6.3965405e-07
0.018749958,7.640914e-06,8.026721e-05,0.9805008,0.0006582736,5.177374e-08,1.948265e-06,9.101496e-07,1.3414609e-07
0.78691614,2.9830759e-05,7.03973e-05,0.09209082,0.12088702,6.014848e-08,3.9270262e-06,1.6105558e-06,1.9229277e-07
0.968678,1.4031508e-06,2.2109211e-06,0.0022264607,0.02909188,4.6523854e-10,1.3321308e-07,2.813954e-08,2.8908882e-09
0.90098953,5.8602334e-05,0.0022203403,0.045330398,0.051389296,3.033362e-07,7.3329634e-06,3.4218563e-06,7.6512225e-07
0.8056588,0.00014518353,0.009381202,0.11174211,0.07303709,1.0964702e-06,2.1163165e-05,1.1139863e-05,2.2890376e-06
0.7130084,7.82243e-05,0.0033606528,0.0139700845,0.2695716,3.5732222e-07,6.154883e-06,3.9326615e-06,7.3100557e-07
0.86932445,0.00017484948,0.00022251371,0.036244985,0.09402128,3.2613437e-07,6.764635e-06,4.18393e-06,7.2223224e-07
0.9887869,0.00016906236,3.23786e-05,0.0015483499,0.009460721,7.258045e-08,1.4945733e-06,7.910648e-07,1.6854584e-07
0.47665522,1.257043e-05,0.00021297921,0.02320776,0.49990878,1.7960971e-08,2.0583677e-06,5.6669285e-07,7.260277e-08
0.65443754,0.0003797357,0.0054978346,0.09078854,0.2488636,9.197512e-07,1.9377134e-05,1.0252218e-05,2.3341752e-06
0.600116,4.586235e-05,1.40619795e-05,0.0062024486,0.39361992,1.2461293e-08,1.3062077e-06,3.50572e-07,4.7625463e-08
0.7231417,3.2251202e-05,0.0014271246,0.21693784,0.058446623,2.9050824e-07,9.041636e-06,4.4002213e-06,8.8156304e-07
0.3380335,8.294249e-06,1.5189448e-05,2.5675217e-05,0.66191727,1.1160076e-09,7.47567e-08,2.9226214e-08,3.9556176e-09
0.35565975,0.008902453,0.5145303,0.017932404,0.10286739,3.9839883e-06,6.4976564e-05,2.8046648e-05,1.07361075e-05
0.5808672,0.00044468106,0.0031610609,0.08804505,0.32744518,1.4170794e-06,2.16641e-05,1.0826767e-05,3.0029398e-06
0.56535286,0.00016589156,0.003165142,0.15476717,0.27652252,3.9145942e-07,1.7580816e-05,7.0051537e-06,1.3881803e-06
0.87400264,0.00021548895,0.0008819237,0.001786755,0.12310863,1.2703539e-07,2.718697e-06,1.47286e-06,2.688557e-07
0.81270856,0.0004129558,0.012357899,0.031154152,0.14331816,1.7577787e-06,2.9578281e-05,1.35499595e-05,3.3957606e-06
0.9542997,4.336958e-05,0.00010956531,0.00047423277,0.045071434,4.7755034e-08,1.1149499e-06,5.107929e-07,1.2670762e-07
0.53963673,0.00016642474,0.00076328067,0.0008287997,0.45859933,1.5753372e-07,3.6152783e-06,1.3450443e-06,3.6554022e-07
0.39413995,0.00046318411,0.031971622,0.4767203,0.09661236,4.354512e-06,4.7318408e-05,3.170243e-05,9.2209375e-06
0.85608876,0.00078718667,0.011435856,0.029656455,0.101987585,2.5954648e-06,2.1642896e-05,1.4755063e-05,5.267672e-06
0.5943859,0.00010665216,0.000998809,0.36899415,0.035490718,6.201754e-07,1.4436828e-05,7.3397937e-06,1.3184447e-06
0.9725948,4.00039e-06,3.264231e-05,0.00027041367,0.027097737,3.869201e-09,2.4833977e-07,8.6912394e-08,1.39764875e-08
0.62399864,0.00026532979,0.00042577667,0.31518224,0.06010842,4.3926855e-07,1.1765278e-05,6.2774907e-06,1.114667e-06
0.49566132,0.00016863213,0.007850175,0.05446066,0.44183797,7.9363485e-07,1.1596368e-05,7.3753185e-06,1.5376256e-06
0.6762663,4.84876e-06,2.9940926e-05,0.00093767274,0.3227608,4.3998174e-09,3.962955e-07,1.3489243e-07,1.626805e-08
0.5388344,0.00044902798,0.0033753547,0.004531613,0.45279735,5.2593623e-07,6.947939e-06,3.8209423e-06,1.0639434e-06
0.32345265,0.00050609047,0.012972532,0.60373724,0.059242163,3.2873818e-06,5.0795134e-05,2.8020828e-05,7.282568e-06
0.80808324,0.00038093486,0.016864864,0.025548782,0.14907634,1.5533753e-06,2.8265607e-05,1.280533e-05,3.3050774e-06
0.56392866,0.00022434248,0.031745765,0.35230446,0.05173664,1.8314114e-06,3.626297e-05,1.8000415e-05,4.077798e-06
0.4636489,8.988505e-05,0.00034620278,0.47506744,0.060833745,1.8078927e-07,9.473498e-06,3.5535038e-06,5.72804e-07
0.8236592,0.037333667,0.0015689571,0.02963187,0.10774635,1.2698465e-06,3.9648927e-05,1.51752265e-05,3.7890882e-06
0.82925665,0.00022311274,0.0014535312,0.030492306,0.13855153,6.401578e-07,1.3643363e-05,6.907279e-06,1.588265e-06
0.54493445,0.003629395,0.0061002034,0.1399572,0.3053279,6.5836645e-07,3.6682464e-05,1.1367437e-05,2.0945265e-06
0.5508514,0.001176921,0.013876088,0.11935146,0.3146965,1.9587476e-06,2.6161108e-05,1.5726278e-05,3.7231732e-06
0.80274314,0.0006630413,7.4752694e-05,0.037946973,0.1585595,3.1190845e-07,7.544536e-06,4.1312746e-06,6.921641e-07
0.5432289,0.0025225596,0.03745501,0.021605752,0.39513263,1.5270097e-06,3.2443928e-05,1.7669694e-05,3.419395e-06
0.79518884,0.0011503898,0.0035990244,0.014798411,0.18523078,1.1532945e-06,1.9371058e-05,9.707061e-06,2.357154e-06
0.69791967,0.0041324,0.019012071,0.07663415,0.20223103,4.3289187e-06,3.744983e-05,2.1788534e-05,7.1043537e-06
0.80680597,0.0031853968,0.00031681615,0.03756946,0.15209481,4.6761005e-07,1.9123045e-05,6.8474915e-06,1.0877237e-06
0.5071018,0.0010992393,0.0003648548,0.3738616,0.11754483,5.432329e-07,1.7194543e-05,8.64765e-06,1.3449248e-06
0.9240456,0.00057996716,0.0014695583,0.02963722,0.044246886,3.466132e-07,1.4570663e-05,4.802865e-06,9.908674e-07
0.9902862,0.00010441008,1.7100454e-05,0.0016010966,0.007989528,4.387468e-08,1.1084524e-06,5.580983e-07,1.0772343e-07
0.9190962,9.77207e-05,0.00029825806,0.0008819751,0.07962269,1.0181118e-07,1.9006317e-06,1.0075953e-06,2.5462447e-07
0.77718574,0.002119084,0.00027840264,0.09849,0.121892594,6.9660683e-07,2.2353464e-05,9.745559e-06,1.4268957e-06
0.5345271,0.003553511,0.06666705,0.0059887376,0.38922095,2.4192914e-06,2.1836027e-05,1.4002125e-05,4.401168e-06
0.88796455,4.1534317e-05,0.0002789297,0.0004615998,0.111251816,2.1631772e-08,1.0678104e-06,4.322103e-07,6.147339e-08
0.7306674,0.007890723,0.083249696,0.01591888,0.16216491,8.574471e-06,5.10361e-05,3.5058434e-05,1.3766854e-05
0.75733006,0.00010731061,0.0009800537,0.1635395,0.0780236,4.2100055e-07,1.23068185e-05,5.6685944e-06,1.0008728e-06
0.4931568,0.00025422033,0.31094253,0.114890695,0.080694996,1.9125264e-06,3.7557696e-05,1.7009219e-05,4.3635905e-06
0.74661684,0.00016355299,0.027798189,0.0017271354,0.22368641,2.3952796e-07,4.798964e-06,2.2455833e-06,6.26431e-07
0.6573123,0.0015569667,0.07857415,0.002536615,0.25999275,1.3988613e-06,1.4492733e-05,8.777503e-06,2.6170258e-06
0.7090612,8.0502236e-05,0.0001439211,0.012664582,0.27804253,1.0712718e-07,5.0074455e-06,1.856742e-06,3.5280888e-07
0.48035416,0.0020435464,0.009103618,0.3965561,0.11186106,4.5714896e-06,4.3455682e-05,2.5660527e-05,7.926761e-06
0.7235042,0.00020069392,6.4519074e-05,0.22601573,0.050203674,1.2830874e-07,8.093945e-06,2.6370128e-06,3.6215815e-07
0.9455761,0.00017999204,0.00084241584,0.013717057,0.039676774,2.0763841e-07,4.4664885e-06,2.4369529e-06,5.0456066e-07
0.8147966,0.0005165584,0.0024702228,0.014520153,0.16767348,1.2936753e-06,1.1011949e-05,8.149375e-06,2.483969e-06
0.34590578,0.00033502755,0.0027208496,0.17423809,0.47676706,1.1872022e-06,1.768645e-05,1.2090064e-05,2.3132104e-06
0.43582714,0.0002020513,0.0078094616,0.28283587,0.27328482,6.200735e-07,2.7320586e-05,1.0518268e-05,2.1709088e-06
0.89349425,0.00031407998,0.007327986,0.031139886,0.0676952,1.2502563e-06,1.5462027e-05,9.486542e-06,2.4832493e-06
0.6186014,0.0049712155,0.058261827,0.06430332,0.25377902,4.535875e-06,4.5301884e-05,2.463157e-05,8.611733e-06
0.47062987,0.0012110884,0.0009456766,0.0020145334,0.52519107,2.6899266e-07,4.3887103e-06,2.6360292e-06,5.0843823e-07
0.8103765,9.326517e-06,5.454148e-05,0.02512543,0.16443203,2.3717373e-08,1.297241e-06,6.5554656e-07,7.144474e-08
0.59302247,0.00095701666,0.0049161646,0.111786194,0.2892838,1.2006155e-06,1.968052e-05,1.1118062e-05,2.4050066e-06
0.41110063,0.00015989301,0.00019973602,0.51729286,0.071225956,3.8400233e-07,1.2757078e-05,6.8240106e-06,9.763675e-07
0.87284786,8.971843e-05,0.00019984315,0.02938817,0.097464606,2.3636335e-07,5.8139394e-06,3.294693e-06,5.705755e-07
0.6967283,0.000102790895,0.00027240525,0.016744576,0.2861457,1.3694658e-07,4.0090076e-06,1.6959057e-06,3.6827456e-07
0.7908262,0.00017183488,0.0007606755,0.009370117,0.19886383,2.5386404e-07,4.235383e-06,2.1802593e-06,5.5823176e-07
0.88851476,0.00021045136,0.00020089376,0.01030755,0.10076106,1.4136143e-07,3.1393722e-06,1.7293781e-06,3.271023e-07
0.65116,8.112925e-05,0.00041659235,0.0086484365,0.3396877,1.5095263e-07,3.8735066e-06,1.7004795e-06,4.0285832e-07
0.8367981,4.795584e-05,0.0003627282,0.019089704,0.14369725,9.691148e-08,2.5442657e-06,1.2668355e-06,2.3943426e-07
0.70896685,0.00019468727,0.0058664787,0.24591336,0.039018817,1.3208598e-06,2.2390175e-05,1.3282058e-05,2.7310214e-06
0.7540317,0.0034424146,0.047502335,0.12844785,0.06644821,5.3853605e-06,7.1566836e-05,3.8899045e-05,1.1627045e-05
0.876352,0.0011680052,0.00029091822,0.026887996,0.09528451,4.788759e-07,9.33829e-06,5.725502e-06,1.0111327e-06
0.6606567,0.004704454,0.14619234,0.058649283,0.12967001,4.9118566e-06,7.110505e-05,3.7011017e-05,1.4218758e-05
0.87197095,0.00019372936,0.027129356,0.007295515,0.09338651,1.2019996e-06,1.3237306e-05,7.3928672e-06,2.0737616e-06
0.7672583,0.0017954949,0.002161541,0.019939754,0.20874311,5.241668e-06,5.47174e-05,3.139502e-05,1.0437422e-05
0.61501646,0.00090802385,0.009940052,0.010726604,0.36338046,1.511898e-06,1.5722639e-05,8.463838e-06,2.7842264e-06
0.24927641,0.00040386675,0.07480507,0.1419003,0.5335708,1.1432538e-06,2.916497e-05,1.0799523e-05,2.4238047e-06
0.43883476,0.00016013032,0.010873529,0.00029654498,0.54982847,2.6883856e-07,3.7616435e-06,1.894049e-06,6.4139624e-07
0.764253,9.480002e-05,0.0002833963,0.22429968,0.011058747,1.4223211e-07,6.9583066e-06,2.766984e-06,4.3399135e-07
0.9078562,0.00046292073,0.053342294,0.012263454,0.0260496,1.3021898e-06,1.4236093e-05,7.8833e-06,1.9972176e-06
0.87345403,0.0002722074,0.001240219,0.0043746815,0.120651774,2.2238254e-07,4.208193e-06,2.3584896e-06,4.4500797e-07
0.7972836,0.00028659796,0.0019635265,0.014932486,0.18551378,5.36593e-07,1.1723673e-05,6.339483e-06,1.3790136e-06
0.49523002,0.0013608893,0.07762681,0.19998547,0.22570989,2.7537358e-06,4.6086257e-05,3.09572e-05,7.1901322e-06
0.5951545,0.00091480865,0.072258055,0.084587604,0.24701545,3.4262948e-06,3.6844296e-05,2.3505358e-05,5.859171e-06
0.73337245,0.0016632454,0.044502534,0.14019148,0.080205135,1.9664187e-06,3.96281e-05,1.9589046e-05,4.062552e-06
0.21498023,0.00068227266,0.7550994,0.007372717,0.021837348,1.6075866e-06,1.6013626e-05,7.28662e-06,2.9878117e-06
0.64087015,0.00094901666,0.040625483,0.23231883,0.085134506,5.459893e-06,5.332609e-05,3.260582e-05,1.0602928e-05
0.6938983,5.095857e-05,0.0020955282,0.24360876,0.060326453,5.701529e-07,1.1835343e-05,6.4699066e-06,1.1553224e-06
0.77436686,0.00016085576,0.00071429845,0.006120902,0.21862423,3.1106563e-07,7.883354e-06,3.7462983e-06,8.453786e-07
